cham_flow_centrality_list,treatment,name,day,time,week,subset,colony,chamber_id
0.07346353599996866,SHAM,R9C1SL_MON,MON,144.0,9.0,17.0,5.0,R9C1SL_32
-0.0555555555555553,PATHOGEN,R9C2PL_TUE,TUE,0.0,9.0,18.0,5.0,R9C2PL_1
-0.057756987824749514,PATHOGEN,R9C2PL_WED,WED,24.0,9.0,18.0,5.0,R9C2PL_1
-0.020039988952196826,PATHOGEN,R9C2PL_THU,THU,48.0,9.0,18.0,5.0,R9C2PL_1
-0.026691061003227642,PATHOGEN,R9C2PL_THU,THU,48.0,9.0,18.0,5.0,R9C2PL_30
-0.029858333543093078,PATHOGEN,R9C2PL_THU,THU,48.0,9.0,18.0,5.0,R9C2PL_37
-0.0018518800197919391,PATHOGEN,R9C2PL_FRI,FRI,72.0,9.0,18.0,5.0,R9C2PL_4
-0.021796373495807583,PATHOGEN,R9C2PL_FRI,FRI,72.0,9.0,18.0,5.0,R9C2PL_1
-0.019728749247785546,PATHOGEN,R9C2PL_FRI,FRI,72.0,9.0,18.0,5.0,R9C2PL_37
-0.01793817675869979,PATHOGEN,R9C2PL_FRI,FRI,72.0,9.0,18.0,5.0,R9C2PL_40
-0.006518888711112173,PATHOGEN,R9C2PL_MON,MON,144.0,9.0,18.0,5.0,R9C2PL_40
-0.011067348792741242,PATHOGEN,R9C2PL_MON,MON,144.0,9.0,18.0,5.0,R9C2PL_37
-0.009390086673771211,PATHOGEN,R9C2PL_MON,MON,144.0,9.0,18.0,5.0,R9C2PL_4
-0.011935126748820676,PATHOGEN,R9C2PL_MON,MON,144.0,9.0,18.0,5.0,R9C2PL_1
-0.029809363546723894,PATHOGEN,R10C1PL_WED,WED,24.0,10.0,19.0,6.0,R10C1PL_6
-0.01871497309011051,PATHOGEN,R10C1PL_WED,WED,24.0,10.0,19.0,6.0,R10C1PL_20
-0.035274863253592276,PATHOGEN,R10C1PL_WED,WED,24.0,10.0,19.0,6.0,R10C1PL_21
-0.03412912305099693,PATHOGEN,R10C1PL_WED,WED,24.0,10.0,19.0,6.0,R10C1PL_24
0.0011729083827423728,PATHOGEN,R10C1PL_THU,THU,48.0,10.0,19.0,6.0,R10C1PL_6
-0.003342212292716834,PATHOGEN,R10C1PL_THU,THU,48.0,10.0,19.0,6.0,R10C1PL_21
-0.01580415613154044,PATHOGEN,R10C1PL_THU,THU,48.0,10.0,19.0,6.0,R10C1PL_24
-0.030983131940916557,PATHOGEN,R10C1PL_THU,THU,48.0,10.0,19.0,6.0,R10C1PL_40
-0.021799431085110937,PATHOGEN,R10C1PL_FRI,FRI,72.0,10.0,19.0,6.0,R10C1PL_40
-0.005376820804928996,PATHOGEN,R10C1PL_FRI,FRI,72.0,10.0,19.0,6.0,R10C1PL_24
-0.004492053520016897,PATHOGEN,R10C1PL_FRI,FRI,72.0,10.0,19.0,6.0,R10C1PL_6
0.0029825213599044484,PATHOGEN,R10C1PL_FRI,FRI,72.0,10.0,19.0,6.0,R10C1PL_21
-0.0016047887336542305,PATHOGEN,R10C1PL_FRI,FRI,72.0,10.0,19.0,6.0,R10C1PL_17
-0.004106722582740106,PATHOGEN,R10C1PL_MON,MON,144.0,10.0,19.0,6.0,R10C1PL_40
0.0065240993532132245,PATHOGEN,R10C1PL_MON,MON,144.0,10.0,19.0,6.0,R10C1PL_21
0.006477585959345812,PATHOGEN,R10C1PL_MON,MON,144.0,10.0,19.0,6.0,R10C1PL_6
0.012133304606878254,PATHOGEN,R10C1PL_MON,MON,144.0,10.0,19.0,6.0,R10C1PL_62
0.015050293511615638,PATHOGEN,R10C1PL_MON,MON,144.0,10.0,19.0,6.0,R10C1PL_17
-0.008475622837965557,SHAM,R10C2SL_WED,WED,24.0,10.0,20.0,6.0,R10C2SL_35
-0.004581509742971626,SHAM,R10C2SL_WED,WED,24.0,10.0,20.0,6.0,R10C2SL_26
-0.007976427069126168,SHAM,R10C2SL_WED,WED,24.0,10.0,20.0,6.0,R10C2SL_30
-0.007635368004143248,SHAM,R10C2SL_WED,WED,24.0,10.0,20.0,6.0,R10C2SL_8
-0.013968872968254541,SHAM,R10C2SL_WED,WED,24.0,10.0,20.0,6.0,R10C2SL_33
0.00011132108522601131,SHAM,R10C2SL_THU,THU,48.0,10.0,20.0,6.0,R10C2SL_8
-0.005491891037035197,SHAM,R10C2SL_THU,THU,48.0,10.0,20.0,6.0,R10C2SL_26
-0.009758747811277092,SHAM,R10C2SL_THU,THU,48.0,10.0,20.0,6.0,R10C2SL_53
0.003943567475895526,SHAM,R10C2SL_THU,THU,48.0,10.0,20.0,6.0,R10C2SL_33
-0.01091330618427299,SHAM,R10C2SL_THU,THU,48.0,10.0,20.0,6.0,R10C2SL_15
0.00033717512012885684,SHAM,R10C2SL_THU,THU,48.0,10.0,20.0,6.0,R10C2SL_30
-0.004821348066476178,SHAM,R10C2SL_THU,THU,48.0,10.0,20.0,6.0,R10C2SL_35
0.0032981424622116097,SHAM,R10C2SL_FRI,FRI,72.0,10.0,20.0,6.0,R10C2SL_26
-0.010233895560068856,SHAM,R10C2SL_FRI,FRI,72.0,10.0,20.0,6.0,R10C2SL_61
-0.003638887033294031,SHAM,R10C2SL_FRI,FRI,72.0,10.0,20.0,6.0,R10C2SL_63
0.009816364359997661,SHAM,R10C2SL_FRI,FRI,72.0,10.0,20.0,6.0,R10C2SL_8
-0.007929789190976231,SHAM,R10C2SL_FRI,FRI,72.0,10.0,20.0,6.0,R10C2SL_35
-0.010432287592243206,SHAM,R10C2SL_FRI,FRI,72.0,10.0,20.0,6.0,R10C2SL_2
0.0022335424930433924,SHAM,R10C2SL_MON,MON,144.0,10.0,20.0,6.0,R10C2SL_35
0.0076840810610354325,SHAM,R10C2SL_MON,MON,144.0,10.0,20.0,6.0,R10C2SL_26
-0.011592821715750545,SHAM,R10C2SL_MON,MON,144.0,10.0,20.0,6.0,R10C2SL_61
0.006186518066386589,SHAM,R10C2SL_MON,MON,144.0,10.0,20.0,6.0,R10C2SL_69
-0.0069935916646749995,SHAM,R10C2SL_MON,MON,144.0,10.0,20.0,6.0,R10C2SL_2
0.009298886345919744,SHAM,R10C2SL_MON,MON,144.0,10.0,20.0,6.0,R10C2SL_12
-0.008354682695187077,SHAM,R10C2SL_MON,MON,144.0,10.0,20.0,6.0,R10C2SL_8
