any_ne_any_ne,treatment,name,week,time,subset,day,order,colony
1.9608959686837,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
8.7776812570291,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
4.17532375425186,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
7.22143676840004,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
4.94132259622867,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
5.18347289469136,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
3.54966939041511,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
6.80771991932688,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
6.1643189607612,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
2.50819304978704,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
1.9608959686837,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
6.88158755302873,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
2.47462026752486,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
6.26585909911801,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
5.01316269933462,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
4.51364835803588,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
7.02056197225336,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
7.61151852457839,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
2.29751789982146,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
4.452617979908,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
8.7776812570291,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
6.88158755302873,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
4.70527104273838,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
5.21639646778021,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
2.85296773383784,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
4.65658670675285,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
4.6683471541905,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
5.33323328288711,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
4.64446410135307,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
1.47184669813803,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
4.17532375425186,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
2.47462026752486,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
4.70527104273838,PATHOGEN,R2C1PK_MON,2,144,3,MON,1,1
2.14236692264654,SHAM,R2C2SM_WED,2,24,4,WED,2,1
8.93918986646721,SHAM,R2C2SM_WED,2,24,4,WED,2,1
5.2491494132383,SHAM,R2C2SM_WED,2,24,4,WED,2,1
1.83508046485706,SHAM,R2C2SM_WED,2,24,4,WED,2,1
2.94280956315559,SHAM,R2C2SM_WED,2,24,4,WED,2,1
3.86602502174391,SHAM,R2C2SM_WED,2,24,4,WED,2,1
4.94866876669878,SHAM,R2C2SM_WED,2,24,4,WED,2,1
8.93918986646721,SHAM,R2C2SM_WED,2,24,4,WED,2,1
6.38850688003465,SHAM,R2C2SM_WED,2,24,4,WED,2,1
9.62254128498548,SHAM,R2C2SM_WED,2,24,4,WED,2,1
9.43112480201858,SHAM,R2C2SM_WED,2,24,4,WED,2,1
9.96047219324968,SHAM,R2C2SM_WED,2,24,4,WED,2,1
4.6752311339922,SHAM,R2C2SM_WED,2,24,4,WED,2,1
5.2491494132383,SHAM,R2C2SM_WED,2,24,4,WED,2,1
6.38850688003465,SHAM,R2C2SM_WED,2,24,4,WED,2,1
6.90371932366894,SHAM,R2C2SM_WED,2,24,4,WED,2,1
7.62309027314382,SHAM,R2C2SM_WED,2,24,4,WED,2,1
8.53364007362919,SHAM,R2C2SM_WED,2,24,4,WED,2,1
5.54008357337685,SHAM,R2C2SM_WED,2,24,4,WED,2,1
1.83508046485706,SHAM,R2C2SM_WED,2,24,4,WED,2,1
9.62254128498548,SHAM,R2C2SM_WED,2,24,4,WED,2,1
6.90371932366894,SHAM,R2C2SM_WED,2,24,4,WED,2,1
1.34790358056502,SHAM,R2C2SM_WED,2,24,4,WED,2,1
2.14236692264654,SHAM,R2C2SM_WED,2,24,4,WED,2,1
5.16048965699961,SHAM,R2C2SM_WED,2,24,4,WED,2,1
2.94280956315559,SHAM,R2C2SM_WED,2,24,4,WED,2,1
9.43112480201858,SHAM,R2C2SM_WED,2,24,4,WED,2,1
7.62309027314382,SHAM,R2C2SM_WED,2,24,4,WED,2,1
1.34790358056502,SHAM,R2C2SM_WED,2,24,4,WED,2,1
0.959468488930199,SHAM,R2C2SM_WED,2,24,4,WED,2,1
4.78573127249118,SHAM,R2C2SM_WED,2,24,4,WED,2,1
3.86602502174391,SHAM,R2C2SM_WED,2,24,4,WED,2,1
9.96047219324968,SHAM,R2C2SM_WED,2,24,4,WED,2,1
8.53364007362919,SHAM,R2C2SM_WED,2,24,4,WED,2,1
2.14236692264654,SHAM,R2C2SM_WED,2,24,4,WED,2,1
0.959468488930199,SHAM,R2C2SM_WED,2,24,4,WED,2,1
5.29943415906359,SHAM,R2C2SM_WED,2,24,4,WED,2,1
4.94866876669878,SHAM,R2C2SM_WED,2,24,4,WED,2,1
4.6752311339922,SHAM,R2C2SM_WED,2,24,4,WED,2,1
5.54008357337685,SHAM,R2C2SM_WED,2,24,4,WED,2,1
5.16048965699961,SHAM,R2C2SM_WED,2,24,4,WED,2,1
4.78573127249118,SHAM,R2C2SM_WED,2,24,4,WED,2,1
5.29943415906359,SHAM,R2C2SM_WED,2,24,4,WED,2,1
4.88674618227712,SHAM,R2C2SM_THU,2,48,4,THU,2,1
1.2240570477923,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.27030307116493,SHAM,R2C2SM_THU,2,48,4,THU,2,1
2.22110296061063,SHAM,R2C2SM_THU,2,48,4,THU,2,1
7.6884189958827,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.39063416555293,SHAM,R2C2SM_THU,2,48,4,THU,2,1
2.21329266168078,SHAM,R2C2SM_THU,2,48,4,THU,2,1
0.832443410238798,SHAM,R2C2SM_THU,2,48,4,THU,2,1
5.59666214227423,SHAM,R2C2SM_THU,2,48,4,THU,2,1
4.80843251811336,SHAM,R2C2SM_THU,2,48,4,THU,2,1
5.27317741321587,SHAM,R2C2SM_THU,2,48,4,THU,2,1
1.2240570477923,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.28553108672304,SHAM,R2C2SM_THU,2,48,4,THU,2,1
1.25831979844113,SHAM,R2C2SM_THU,2,48,4,THU,2,1
6.69958738468273,SHAM,R2C2SM_THU,2,48,4,THU,2,1
8.70598938231606,SHAM,R2C2SM_THU,2,48,4,THU,2,1
1.09986970819275,SHAM,R2C2SM_THU,2,48,4,THU,2,1
1.88867401402412,SHAM,R2C2SM_THU,2,48,4,THU,2,1
6.30949769584141,SHAM,R2C2SM_THU,2,48,4,THU,2,1
4.46328417479775,SHAM,R2C2SM_THU,2,48,4,THU,2,1
4.15141856779102,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.27030307116493,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.28553108672304,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.76263190133328,SHAM,R2C2SM_THU,2,48,4,THU,2,1
8.45489583392368,SHAM,R2C2SM_THU,2,48,4,THU,2,1
5.785848733116,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.4762678208512,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.2998065117641,SHAM,R2C2SM_THU,2,48,4,THU,2,1
6.03386106709072,SHAM,R2C2SM_THU,2,48,4,THU,2,1
5.09045553585335,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.38195190578698,SHAM,R2C2SM_THU,2,48,4,THU,2,1
2.22110296061063,SHAM,R2C2SM_THU,2,48,4,THU,2,1
1.25831979844113,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.76263190133328,SHAM,R2C2SM_THU,2,48,4,THU,2,1
6.08499974324611,SHAM,R2C2SM_THU,2,48,4,THU,2,1
8.51588928857728,SHAM,R2C2SM_THU,2,48,4,THU,2,1
0.443558955698311,SHAM,R2C2SM_THU,2,48,4,THU,2,1
3.00599799721982,SHAM,R2C2SM_THU,2,48,4,THU,2,1
7.33595567441921,SHAM,R2C2SM_THU,2,48,4,THU,2,1
4.76252064467233,SHAM,R2C2SM_THU,2,48,4,THU,2,1
3.34190148909347,SHAM,R2C2SM_THU,2,48,4,THU,2,1
7.6884189958827,SHAM,R2C2SM_THU,2,48,4,THU,2,1
6.69958738468273,SHAM,R2C2SM_THU,2,48,4,THU,2,1
8.45489583392368,SHAM,R2C2SM_THU,2,48,4,THU,2,1
6.08499974324611,SHAM,R2C2SM_THU,2,48,4,THU,2,1
3.77080326323185,SHAM,R2C2SM_THU,2,48,4,THU,2,1
5.86950920009501,SHAM,R2C2SM_THU,2,48,4,THU,2,1
8.33073688029756,SHAM,R2C2SM_THU,2,48,4,THU,2,1
10.0729689113713,SHAM,R2C2SM_THU,2,48,4,THU,2,1
4.88674618227712,SHAM,R2C2SM_THU,2,48,4,THU,2,1
2.99127301495534,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.39063416555293,SHAM,R2C2SM_THU,2,48,4,THU,2,1
8.70598938231606,SHAM,R2C2SM_THU,2,48,4,THU,2,1
5.785848733116,SHAM,R2C2SM_THU,2,48,4,THU,2,1
8.51588928857728,SHAM,R2C2SM_THU,2,48,4,THU,2,1
3.77080326323185,SHAM,R2C2SM_THU,2,48,4,THU,2,1
8.23059101766088,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.83658991819573,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.56709806456237,SHAM,R2C2SM_THU,2,48,4,THU,2,1
4.90867364977547,SHAM,R2C2SM_THU,2,48,4,THU,2,1
6.21482686806318,SHAM,R2C2SM_THU,2,48,4,THU,2,1
2.21329266168078,SHAM,R2C2SM_THU,2,48,4,THU,2,1
1.09986970819275,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.4762678208512,SHAM,R2C2SM_THU,2,48,4,THU,2,1
0.443558955698311,SHAM,R2C2SM_THU,2,48,4,THU,2,1
5.86950920009501,SHAM,R2C2SM_THU,2,48,4,THU,2,1
8.23059101766088,SHAM,R2C2SM_THU,2,48,4,THU,2,1
2.95945456862409,SHAM,R2C2SM_THU,2,48,4,THU,2,1
7.1378318991626,SHAM,R2C2SM_THU,2,48,4,THU,2,1
4.45511834859637,SHAM,R2C2SM_THU,2,48,4,THU,2,1
3.16822829038565,SHAM,R2C2SM_THU,2,48,4,THU,2,1
0.832443410238798,SHAM,R2C2SM_THU,2,48,4,THU,2,1
1.88867401402412,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.2998065117641,SHAM,R2C2SM_THU,2,48,4,THU,2,1
3.00599799721982,SHAM,R2C2SM_THU,2,48,4,THU,2,1
8.33073688029756,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.83658991819573,SHAM,R2C2SM_THU,2,48,4,THU,2,1
2.95945456862409,SHAM,R2C2SM_THU,2,48,4,THU,2,1
5.14144397902507,SHAM,R2C2SM_THU,2,48,4,THU,2,1
5.11483147021972,SHAM,R2C2SM_THU,2,48,4,THU,2,1
5.98220038687689,SHAM,R2C2SM_THU,2,48,4,THU,2,1
5.59666214227423,SHAM,R2C2SM_THU,2,48,4,THU,2,1
6.30949769584141,SHAM,R2C2SM_THU,2,48,4,THU,2,1
6.03386106709072,SHAM,R2C2SM_THU,2,48,4,THU,2,1
7.33595567441921,SHAM,R2C2SM_THU,2,48,4,THU,2,1
10.0729689113713,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.56709806456237,SHAM,R2C2SM_THU,2,48,4,THU,2,1
7.1378318991626,SHAM,R2C2SM_THU,2,48,4,THU,2,1
5.14144397902507,SHAM,R2C2SM_THU,2,48,4,THU,2,1
5.21007141884381,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.05839710928225,SHAM,R2C2SM_THU,2,48,4,THU,2,1
4.80843251811336,SHAM,R2C2SM_THU,2,48,4,THU,2,1
4.46328417479775,SHAM,R2C2SM_THU,2,48,4,THU,2,1
5.09045553585335,SHAM,R2C2SM_THU,2,48,4,THU,2,1
4.76252064467233,SHAM,R2C2SM_THU,2,48,4,THU,2,1
4.88674618227712,SHAM,R2C2SM_THU,2,48,4,THU,2,1
4.90867364977547,SHAM,R2C2SM_THU,2,48,4,THU,2,1
4.45511834859637,SHAM,R2C2SM_THU,2,48,4,THU,2,1
5.11483147021972,SHAM,R2C2SM_THU,2,48,4,THU,2,1
5.21007141884381,SHAM,R2C2SM_THU,2,48,4,THU,2,1
4.56654289369978,SHAM,R2C2SM_THU,2,48,4,THU,2,1
5.27317741321587,SHAM,R2C2SM_THU,2,48,4,THU,2,1
4.15141856779102,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.38195190578698,SHAM,R2C2SM_THU,2,48,4,THU,2,1
3.34190148909347,SHAM,R2C2SM_THU,2,48,4,THU,2,1
2.99127301495534,SHAM,R2C2SM_THU,2,48,4,THU,2,1
6.21482686806318,SHAM,R2C2SM_THU,2,48,4,THU,2,1
3.16822829038565,SHAM,R2C2SM_THU,2,48,4,THU,2,1
5.98220038687689,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.05839710928225,SHAM,R2C2SM_THU,2,48,4,THU,2,1
4.56654289369978,SHAM,R2C2SM_THU,2,48,4,THU,2,1
9.15962393639881,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
5.80198548989913,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.53789798530112,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
6.07524760283818,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
7.69926438653395,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
7.17412690606026,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
7.87274026407737,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
5.53498625788719,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
1.52629113376184,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.28175461989591,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.86906799346651,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
10.0103626794254,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
5.80198548989913,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
8.38488707437375,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.25994600111704,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
2.53575807821842,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.51330849415085,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.97204773745719,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
8.91590852072855,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.52434351591477,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
1.78167540534184,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.92470702174251,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
8.71846057612138,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.53789798530112,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
8.38488707437375,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
1.61788058404461,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.15962393639881,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
2.98290709793027,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
3.69795654086483,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
1.0585336555821,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
5.73589722711277,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
7.57190662911264,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.25399236012478,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
7.71894688444498,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
6.07524760283818,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.25994600111704,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
1.61788058404461,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.64057818881716,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
1.49490349920114,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
2.17320106600632,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
0.571245615281655,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
7.16839528480597,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
8.69343216653978,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.61368596438667,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
6.87612526978894,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
7.69926438653395,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
2.53575807821842,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.15962393639881,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.64057818881716,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.49553012220791,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.79475627807426,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.42277020208229,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
6.66548881600217,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.22584410576751,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
5.02818060099774,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
7.19552381021148,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
7.17412690606026,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.51330849415085,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
2.98290709793027,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
1.49490349920114,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.49553012220791,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
0.719986250004341,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
1.97234113077145,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
8.08974047435286,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.21517522581003,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.61890894231341,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
5.66175299242784,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
7.87274026407737,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.97204773745719,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
3.69795654086483,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
2.17320106600632,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.79475627807426,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
0.719986250004341,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
2.67486166990463,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
8.75302618116301,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.76689601808707,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
5.04932865122929,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
5.37957803629921,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
5.53498625788719,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
8.91590852072855,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
1.0585336555821,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
0.571245615281655,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.42277020208229,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
1.97234113077145,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
2.67486166990463,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
6.65450189721214,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
8.27117715322311,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.40313757450298,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
7.1110344121747,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
1.52629113376184,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.52434351591477,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
5.73589722711277,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
7.16839528480597,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
6.66548881600217,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
8.08974047435286,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
8.75302618116301,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
6.65450189721214,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
2.87029284220269,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.91250832060364,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
10.0874945355565,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.28175461989591,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
1.78167540534184,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
7.57190662911264,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
8.69343216653978,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.22584410576751,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.21517522581003,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.76689601808707,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
8.27117715322311,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
2.87029284220269,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.91982652133183,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.49320055710311,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.86906799346651,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.92470702174251,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.25399236012478,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.61368596438667,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
5.02818060099774,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.61890894231341,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
5.04932865122929,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.40313757450298,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.91250832060364,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
4.91982652133183,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
5.19503792742486,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
10.0103626794254,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
8.71846057612138,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
7.71894688444498,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
6.87612526978894,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
7.19552381021148,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
5.66175299242784,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
5.37957803629921,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
7.1110344121747,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
10.0874945355565,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
9.49320055710311,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
5.19503792742486,SHAM,R2C2SM_FRI,2,72,4,FRI,2,1
0.356797758716335,SHAM,R2C2SM_MON,2,144,4,MON,2,1
9.58959804747614,SHAM,R2C2SM_MON,2,144,4,MON,2,1
9.29858804958152,SHAM,R2C2SM_MON,2,144,4,MON,2,1
4.73617290418332,SHAM,R2C2SM_MON,2,144,4,MON,2,1
9.300169632032,SHAM,R2C2SM_MON,2,144,4,MON,2,1
9.24280806290465,SHAM,R2C2SM_MON,2,144,4,MON,2,1
9.49718297815241,SHAM,R2C2SM_MON,2,144,4,MON,2,1
9.46694693790957,SHAM,R2C2SM_MON,2,144,4,MON,2,1
9.21251709361754,SHAM,R2C2SM_MON,2,144,4,MON,2,1
7.44760945372375,SHAM,R2C2SM_MON,2,144,4,MON,2,1
8.75718533263944,SHAM,R2C2SM_MON,2,144,4,MON,2,1
5.37134535610682,SHAM,R2C2SM_MON,2,144,4,MON,2,1
3.67513616842224,SHAM,R2C2SM_MON,2,144,4,MON,2,1
2.01606104900628,SHAM,R2C2SM_MON,2,144,4,MON,2,1
8.11803912477917,SHAM,R2C2SM_MON,2,144,4,MON,2,1
9.18297171468449,SHAM,R2C2SM_MON,2,144,4,MON,2,1
9.58959804747614,SHAM,R2C2SM_MON,2,144,4,MON,2,1
2.36880240732964,SHAM,R2C2SM_MON,2,144,4,MON,2,1
4.93131971129136,SHAM,R2C2SM_MON,2,144,4,MON,2,1
2.11885907104259,SHAM,R2C2SM_MON,2,144,4,MON,2,1
1.08774983177806,SHAM,R2C2SM_MON,2,144,4,MON,2,1
1.7058354273279,SHAM,R2C2SM_MON,2,144,4,MON,2,1
0.858510998201655,SHAM,R2C2SM_MON,2,144,4,MON,2,1
0.743082984284531,SHAM,R2C2SM_MON,2,144,4,MON,2,1
7.52665318279202,SHAM,R2C2SM_MON,2,144,4,MON,2,1
5.37367743114836,SHAM,R2C2SM_MON,2,144,4,MON,2,1
7.42943030293849,SHAM,R2C2SM_MON,2,144,4,MON,2,1
9.39874138314052,SHAM,R2C2SM_MON,2,144,4,MON,2,1
9.11131632065152,SHAM,R2C2SM_MON,2,144,4,MON,2,1
4.66468944166257,SHAM,R2C2SM_MON,2,144,4,MON,2,1
0.891994452215486,SHAM,R2C2SM_MON,2,144,4,MON,2,1
9.29858804958152,SHAM,R2C2SM_MON,2,144,4,MON,2,1
2.36880240732964,SHAM,R2C2SM_MON,2,144,4,MON,2,1
4.77208139861424,SHAM,R2C2SM_MON,2,144,4,MON,2,1
4.34874905234971,SHAM,R2C2SM_MON,2,144,4,MON,2,1
1.33851111897698,SHAM,R2C2SM_MON,2,144,4,MON,2,1
0.756576530745568,SHAM,R2C2SM_MON,2,144,4,MON,2,1
3.14986208031399,SHAM,R2C2SM_MON,2,144,4,MON,2,1
1.81274270788769,SHAM,R2C2SM_MON,2,144,4,MON,2,1
9.11268454545641,SHAM,R2C2SM_MON,2,144,4,MON,2,1
7.3571350147323,SHAM,R2C2SM_MON,2,144,4,MON,2,1
5.90345632341766,SHAM,R2C2SM_MON,2,144,4,MON,2,1
10.0120746538867,SHAM,R2C2SM_MON,2,144,4,MON,2,1
8.35820996834849,SHAM,R2C2SM_MON,2,144,4,MON,2,1
2.56583210187261,SHAM,R2C2SM_MON,2,144,4,MON,2,1
1.67212264053807,SHAM,R2C2SM_MON,2,144,4,MON,2,1
4.73617290418332,SHAM,R2C2SM_MON,2,144,4,MON,2,1
4.93131971129136,SHAM,R2C2SM_MON,2,144,4,MON,2,1
4.77208139861424,SHAM,R2C2SM_MON,2,144,4,MON,2,1
4.98999588003963,SHAM,R2C2SM_MON,2,144,4,MON,2,1
4.5499432499895,SHAM,R2C2SM_MON,2,144,4,MON,2,1
4.8472404310984,SHAM,R2C2SM_MON,2,144,4,MON,2,1
4.87895609992548,SHAM,R2C2SM_MON,2,144,4,MON,2,1
4.50274401060065,SHAM,R2C2SM_MON,2,144,4,MON,2,1
6.08243981680049,SHAM,R2C2SM_MON,2,144,4,MON,2,1
5.8148370248013,SHAM,R2C2SM_MON,2,144,4,MON,2,1
3.9819356238518,SHAM,R2C2SM_MON,2,144,4,MON,2,1
5.475632828724,SHAM,R2C2SM_MON,2,144,4,MON,2,1
