"","week","subset","colony","replicate_id","treatment","week.","observer","light","video_number","unmarked_exits","marked_exits","total_exits","t2"
"716",8,19,6,"R10C1PL","pathogen",10,"10x","normal","Ants_0026",30,"9",31.8,1
"717",8,19,6,"R10C1PL","pathogen",10,"10x","normal","Ants_0028",24.2,"11",26.4,3
"718",8,19,6,"R10C1PL","pathogen",10,"10x","normal","Ants_0030",23.6,"5",24.6,5
"719",8,19,6,"R10C1PL","pathogen",10,"10x","normal","Ants_0032",20,"7",21.4,7
"720",8,19,6,"R10C1PL","pathogen",10,"10x","normal","Ants_0034",19.4,"3",20,9
"721",8,19,6,"R10C1PL","pathogen",10,"10x","infrared","Ants_0036",15.6,"4",16.4,11
"722",8,19,6,"R10C1PL","pathogen",10,"10x","infrared","Ants_0038",12.6,"11",14.8,13
"723",8,19,6,"R10C1PL","pathogen",10,"10x","infrared","Ants_0040",16.4,"4",17.2,15
"724",8,19,6,"R10C1PL","pathogen",10,"10x","infrared","Ants_0042",8.2,"6",9.4,17
"725",8,19,6,"R10C1PL","pathogen",10,"10x","infrared","Ants_0044",8,"5",9,19
"726",8,19,6,"R10C1PL","pathogen",10,"10x","infrared","Ants_0046",9,"1",9.2,21
"727",8,19,6,"R10C1PL","pathogen",10,"10x","normal","Ants_0048",0.6,"2",1,23
"728",8,19,6,"R10C1PL","pathogen",10,"10x","normal","Ants_0050",11.4,"0",11.4,25
"729",8,19,6,"R10C1PL","pathogen",10,"10x","normal","Ants_0052",13,"4",13.8,27
"730",8,19,6,"R10C1PL","pathogen",10,"10x","normal","Ants_0054",10.6,"8",12.2,29
"731",8,19,6,"R10C1PL","pathogen",10,"10x","normal","Ants_0056",13,"1",13.2,31
"732",8,19,6,"R10C1PL","pathogen",10,"10x","normal","Ants_0058",10.4,"3",11,33
"733",8,19,6,"R10C1PL","pathogen",10,"10x","infrared","Ants_0060",8.2,"7",9.6,35
"734",8,19,6,"R10C1PL","pathogen",10,"10x","infrared","Ants_0062",3.2,"1",3.4,37
"735",8,19,6,"R10C1PL","pathogen",10,"10x","infrared","Ants_0064",2.8,"2",3.2,39
"736",8,19,6,"R10C1PL","pathogen",10,"10x","infrared","Ants_0066",5,"1",5.2,41
"737",8,19,6,"R10C1PL","pathogen",10,"10x","infrared","Ants_0068",3.8,"3",4.4,43
"738",8,19,6,"R10C1PL","pathogen",10,"10x","infrared","Ants_0070",1.6,"2",2,45
"739",8,19,6,"R10C1PL","pathogen",10,"10x","normal","Ants_0072",1.6,"1",1.8,47
"740",8,19,6,"R10C1PL","pathogen",10,"10x","normal","Ants_0075",3.6,"3",4.2,49
"741",8,19,6,"R10C1PL","pathogen",10,"10x","normal","Ants_0079",5,"2",5.4,51
"742",8,19,6,"R10C1PL","pathogen",10,"10x","infrared","Ants_0082",1.4,"2",1.8,53
"756",8,20,6,"R10C2SL","sham",10,"10y","normal","Ants_0025",18.8,"7",20.2,0
"757",8,20,6,"R10C2SL","sham",10,"10y","normal","Ants_0026",33.2,"7",34.6,1
"758",8,20,6,"R10C2SL","sham",10,"10y","normal","Ants_0028",33.8,"18",37.4,3
"759",8,20,6,"R10C2SL","sham",10,"10y","normal","Ants_0030",25.8,"9",27.6,5
"760",8,20,6,"R10C2SL","sham",10,"10y","normal","Ants_0032",18.2,"10",20.2,7
"761",8,20,6,"R10C2SL","sham",10,"10y","infrared","Ants_0034",9.8,"4",10.6,9
"762",8,20,6,"R10C2SL","sham",10,"10y","infrared","Ants_0036",16,"4",16.8,11
"763",8,20,6,"R10C2SL","sham",10,"10y","infrared","Ants_0038",14.6,"3",15.2,13
"764",8,20,6,"R10C2SL","sham",10,"10y","infrared","Ants_0040",19,"4",19.8,15
"765",8,20,6,"R10C2SL","sham",10,"10y","infrared","Ants_0042",18,"3",18.6,17
"766",8,20,6,"R10C2SL","sham",10,"10y","infrared","Ants_0044",11.6,"1",11.8,19
"767",8,20,6,"R10C2SL","sham",10,"10y","normal","Ants_0046",12.8,"5",13.8,21
"768",8,20,6,"R10C2SL","sham",10,"10y","normal","Ants_0048",1.6,"1",1.8,23
"769",8,20,6,"R10C2SL","sham",10,"10y","normal","Ants_0050",9,"0",9,25
"770",8,20,6,"R10C2SL","sham",10,"10y","normal","Ants_0052",4.6,"2",5,27
"771",8,20,6,"R10C2SL","sham",10,"10y","normal","Ants_0054",2.6,"0",2.6,29
"772",8,20,6,"R10C2SL","sham",10,"10y","normal","Ants_0056",9.4,"0",9.4,31
"773",8,20,6,"R10C2SL","sham",10,"10y","infrared","Ants_0058",2.2,"0",2.2,33
"774",8,20,6,"R10C2SL","sham",10,"10y","infrared","Ants_0060",2.4,"0",2.4,35
"775",8,20,6,"R10C2SL","sham",10,"10y","infrared","Ants_0062",3.2,"0",3.2,37
"776",8,20,6,"R10C2SL","sham",10,"10y","infrared","Ants_0064",2.2,"0",2.2,39
"777",8,20,6,"R10C2SL","sham",10,"10y","infrared","Ants_0066",4,"0",4,41
"778",8,20,6,"R10C2SL","sham",10,"10y","infrared","Ants_0068",2.4,"0",2.4,43
"779",8,20,6,"R10C2SL","sham",10,"10y","normal","Ants_0070",7,"1",7.2,45
"780",8,20,6,"R10C2SL","sham",10,"10y","normal","Ants_0072",4.2,"3",4.8,47
"781",8,20,6,"R10C2SL","sham",10,"10y","normal","Ants_0075",1.4,"0",1.4,49
"782",8,20,6,"R10C2SL","sham",10,"10y","normal","Ants_0079",0.6,"0",0.6,51
"783",8,20,6,"R10C2SL","sham",10,"10y","infrared","Ants_0082",2.2,"0",2.2,53
